,Timestamp,Unnamed: 0,NO2_µg_m3,Humidity,Temperature,Precipitation,NO_µg_m3,WindSpeed_m_s,Location,Latitude,Longitude,Elevation_m
234,2/10/20 18:00,5627.5,48.5,88.7,7.8,0,74.1,2.2,"Codogno, Italy",45.1667,9.7,58
235,2/10/20 19:00,5651.5,57.9,94.2,6.5,0,124.9,3.2,"Codogno, Italy",45.1667,9.7,58
236,2/10/20 20:00,5675.5,61.2,95.3,6.3,0,139,2.9,"Codogno, Italy",45.1667,9.7,58
237,2/10/20 21:00,5699.5,50.7,97.8,5.4,0,94.2,1.7,"Codogno, Italy",45.1667,9.7,58
238,2/10/20 22:00,5723.5,49.4,99.3,4.2,0,143.6,1.6,"Codogno, Italy",45.1667,9.7,58
239,2/10/20 23:00,5747.5,45.9,99.3,3.3,0,129.1,2.2,"Codogno, Italy",45.1667,9.7,58
240,2/11/20 0:00,5771.5,42.9,99.3,4,0,93.1,2.9,"Codogno, Italy",45.1667,9.7,58
241,2/11/20 1:00,5795.5,38.8,99.3,3.2,0,80.2,2.7,"Codogno, Italy",45.1667,9.7,58
242,2/11/20 2:00,5819.5,34.9,99.3,3.1,0,79.3,2.8,"Codogno, Italy",45.1667,9.7,58
243,2/11/20 3:00,5843.5,34.4,99.3,2.5,0,80.9,3,"Codogno, Italy",45.1667,9.7,58
244,2/11/20 4:00,5867.5,36.8,99.4,2.2,0,69,4.4,"Codogno, Italy",45.1667,9.7,58
245,2/11/20 5:00,5891.5,37.8,99.4,1.7,0,61.9,2,"Codogno, Italy",45.1667,9.7,58
246,2/11/20 6:00,5915.5,31.2,99.4,0.5,0,73.7,2.7,"Codogno, Italy",45.1667,9.7,58
247,2/11/20 7:00,5939.5,33.3,99.4,-0.1,0,126.7,3.4,"Codogno, Italy",45.1667,9.7,58
248,2/11/20 8:00,5963.5,39.4,99.4,0.4,0,121.7,4.5,"Codogno, Italy",45.1667,9.7,58
249,2/11/20 9:00,5987.5,38.9,93.5,5.9,0,82.2,6.3,"Codogno, Italy",45.1667,9.7,58
250,2/11/20 10:00,6011.5,44.1,69.7,10.6,0,61.7,7.2,"Codogno, Italy",45.1667,9.7,58
251,2/11/20 11:00,6035.5,25.1,55.6,13.7,0,39.8,7.9,"Codogno, Italy",45.1667,9.7,58
252,2/11/20 12:00,6059.5,20.1,40.8,16.3,0,30.8,8.2,"Codogno, Italy",45.1667,9.7,58
253,2/11/20 13:00,6083.5,16.9,31.7,18,0,24.6,6.6,"Codogno, Italy",45.1667,9.7,58
254,2/11/20 14:00,6107.5,16.4,26.1,18.7,0,23.7,6,"Codogno, Italy",45.1667,9.7,58
255,2/11/20 15:00,6131.5,19.7,23.8,19,0,29.1,6.1,"Codogno, Italy",45.1667,9.7,58
256,2/11/20 16:00,6155.5,18.8,23.9,18.5,0,25.1,4.7,"Codogno, Italy",45.1667,9.7,58
257,2/11/20 17:00,6179.5,25.4,29.7,17.5,0,32.2,4,"Codogno, Italy",45.1667,9.7,58
258,2/11/20 18:00,6203.5,55.8,33.2,14.8,0,98.2,2.3,"Codogno, Italy",45.1667,9.7,58
259,2/11/20 19:00,6227.5,34.7,36,12.7,0,43.9,3.8,"Codogno, Italy",45.1667,9.7,58
260,2/11/20 20:00,6251.5,35.8,39.5,12.1,0,47.9,3.1,"Codogno, Italy",45.1667,9.7,58
261,2/11/20 21:00,6275.5,29.2,45.3,10.2,0,35.4,3.1,"Codogno, Italy",45.1667,9.7,58
262,2/11/20 22:00,6299.5,24.6,51.4,8.9,0,28.8,5.3,"Codogno, Italy",45.1667,9.7,58
263,2/11/20 23:00,6323.5,21.8,51.1,8.4,0,25.8,4.5,"Codogno, Italy",45.1667,9.7,58
264,2/12/20 0:00,6347.5,18.6,48.4,8.1,0,21.1,4.1,"Codogno, Italy",45.1667,9.7,58
265,2/12/20 1:00,6371.5,17.3,45.8,8.2,0,19.9,3.8,"Codogno, Italy",45.1667,9.7,58
266,2/12/20 2:00,6395.5,15.3,47.2,7.4,0,18,5,"Codogno, Italy",45.1667,9.7,58
267,2/12/20 3:00,6419.5,15.8,47.2,6.5,0,18.3,4.7,"Codogno, Italy",45.1667,9.7,58
268,2/12/20 4:00,6443.5,15.2,41.4,6.7,0,17.4,4.8,"Codogno, Italy",45.1667,9.7,58
269,2/12/20 5:00,6467.5,17,42.3,5.9,0,19.3,4.2,"Codogno, Italy",45.1667,9.7,58
270,2/12/20 6:00,6491.5,23.4,46.2,4.8,0,29.1,3.9,"Codogno, Italy",45.1667,9.7,58
271,2/12/20 7:00,6515.5,42.9,52.5,3.5,0,59.5,4.2,"Codogno, Italy",45.1667,9.7,58
272,2/12/20 8:00,6539.5,57.2,52.1,3.6,0,93.7,4.2,"Codogno, Italy",45.1667,9.7,58
273,2/12/20 9:00,6563.5,65.5,45.5,6.1,0,132.6,4.3,"Codogno, Italy",45.1667,9.7,58
274,2/12/20 10:00,6587.5,38.1,37.6,9.8,0,60.6,5.4,"Codogno, Italy",45.1667,9.7,58
275,2/12/20 11:00,6611.5,27.2,31.1,12.4,0,42.4,5.5,"Codogno, Italy",45.1667,9.7,58
276,2/12/20 12:00,6635.5,20,27,14,0,32.8,5.4,"Codogno, Italy",45.1667,9.7,58
277,2/12/20 13:00,6659.5,17.9,25.5,14.8,0,25.3,6,"Codogno, Italy",45.1667,9.7,58
278,2/12/20 14:00,6683.5,19.4,22.3,15.6,0,27.3,6.5,"Codogno, Italy",45.1667,9.7,58
279,2/12/20 15:00,6707.5,14.2,19.8,15.7,0,20.1,6.3,"Codogno, Italy",45.1667,9.7,58
280,2/12/20 16:00,6731.5,14.9,21.5,15.5,0,20.3,7,"Codogno, Italy",45.1667,9.7,58
281,2/12/20 17:00,6755.5,21.5,24.2,14.8,0,27.7,5.6,"Codogno, Italy",45.1667,9.7,58
282,2/12/20 18:00,6779.5,64.3,29.8,12.5,0,140.9,3,"Codogno, Italy",45.1667,9.7,58
283,2/12/20 19:00,6803.5,88.3,32.1,10.6,0,189.6,3,"Codogno, Italy",45.1667,9.7,58
284,2/12/20 20:00,6827.5,72.3,38.7,8.5,0,105,3.7,"Codogno, Italy",45.1667,9.7,58
285,2/12/20 21:00,6851.5,69.1,37,8.5,0,101.9,3.4,"Codogno, Italy",45.1667,9.7,58
286,2/12/20 22:00,6875.5,52.8,40.3,7.3,0,62.8,2.2,"Codogno, Italy",45.1667,9.7,58
287,2/12/20 23:00,6899.5,46.3,44.3,6.2,0,59.4,2.3,"Codogno, Italy",45.1667,9.7,58
288,2/13/20 0:00,6923.5,33.1,46.9,5.4,0,41,2.1,"Codogno, Italy",45.1667,9.7,58
289,2/13/20 1:00,6947.5,28.8,65.6,3,0,35.4,2.6,"Codogno, Italy",45.1667,9.7,58
290,2/13/20 2:00,6971.5,27.4,67.5,2.3,0,30.5,3.4,"Codogno, Italy",45.1667,9.7,58
291,2/13/20 3:00,6995.5,43.1,61.7,2.5,0,56.3,3.2,"Codogno, Italy",45.1667,9.7,58
292,2/13/20 4:00,7019.5,34.7,65.6,1.8,0,42.8,2.5,"Codogno, Italy",45.1667,9.7,58
293,2/13/20 5:00,7043.5,43.7,75.4,0.6,0,60.7,1.5,"Codogno, Italy",45.1667,9.7,58
294,2/13/20 6:00,7067.5,42.6,74,0.9,0,68.9,0.4,"Codogno, Italy",45.1667,9.7,58
295,2/13/20 7:00,7091.5,43,72.5,0.9,0,104.8,2.7,"Codogno, Italy",45.1667,9.7,58
296,2/13/20 8:00,7115.5,58.4,81.6,0,0,256,2.1,"Codogno, Italy",45.1667,9.7,58
297,2/13/20 9:00,7139.5,49.9,84.5,0.6,0,204.7,1.4,"Codogno, Italy",45.1667,9.7,58
298,2/13/20 10:00,7163.5,56.7,76.2,3.2,0,227,2.1,"Codogno, Italy",45.1667,9.7,58
299,2/13/20 11:00,7187.5,52,67.3,6.4,0,144.6,2.2,"Codogno, Italy",45.1667,9.7,58
300,2/13/20 12:00,7211.5,36.7,54.5,9.3,0,66.7,2.1,"Codogno, Italy",45.1667,9.7,58
301,2/13/20 13:00,7235.5,32.8,47.9,11,0,58.2,3.3,"Codogno, Italy",45.1667,9.7,58
302,2/13/20 14:00,7259.5,32.6,47.9,11.5,0,57.7,2.8,"Codogno, Italy",45.1667,9.7,58
303,2/13/20 15:00,7283.5,30.8,48.5,11.4,0,47.4,2.8,"Codogno, Italy",45.1667,9.7,58
304,2/13/20 16:00,7307.5,40.5,49.9,11.1,0,62.4,1.8,"Codogno, Italy",45.1667,9.7,58
305,2/13/20 17:00,7331.5,56,53.2,10.8,0,102.9,1.9,"Codogno, Italy",45.1667,9.7,58
306,2/13/20 18:00,7355.5,71.4,57.2,10.1,0,147.9,1.6,"Codogno, Italy",45.1667,9.7,58
307,2/13/20 19:00,7379.5,76.2,60.8,9.5,0,144.7,2.3,"Codogno, Italy",45.1667,9.7,58
308,2/13/20 20:00,7403.5,72.5,62,9.1,0,129,3,"Codogno, Italy",45.1667,9.7,58
309,2/13/20 21:00,7427.5,59.5,65.7,8.6,0,90.1,4.3,"Codogno, Italy",45.1667,9.7,58
310,2/13/20 22:00,7451.5,48.8,69.9,8.1,0,62.7,6.4,"Codogno, Italy",45.1667,9.7,58
311,2/13/20 23:00,7475.5,41.3,77.9,7.5,0.2,52.2,5.5,"Codogno, Italy",45.1667,9.7,58
312,2/14/20 0:00,7499.5,30.9,88.1,6.8,0,36,4,"Codogno, Italy",45.1667,9.7,58
313,2/14/20 1:00,7523.5,32.6,90.1,6.9,0,36.4,4.6,"Codogno, Italy",45.1667,9.7,58
314,2/14/20 2:00,7547.5,30.8,89.7,7.1,0,34.4,2,"Codogno, Italy",45.1667,9.7,58
315,2/14/20 3:00,7571.5,31.5,97,5.7,0,34.7,3.7,"Codogno, Italy",45.1667,9.7,58
316,2/14/20 4:00,7595.5,26.3,98.4,5,0,29.1,2.7,"Codogno, Italy",45.1667,9.7,58
317,2/14/20 5:00,7619.5,29,99.3,4.1,0,32,4.3,"Codogno, Italy",45.1667,9.7,58
318,2/14/20 6:00,7643.5,23.7,98.8,3.6,0,27.9,5.6,"Codogno, Italy",45.1667,9.7,58
319,2/14/20 7:00,7667.5,30.2,96.7,3.6,0,41.3,5.5,"Codogno, Italy",45.1667,9.7,58
320,2/14/20 8:00,7691.5,34.4,95.7,3.4,0,47.5,4,"Codogno, Italy",45.1667,9.7,58
321,2/14/20 9:00,7715.5,36.5,92.2,4.7,0,67.2,6.2,"Codogno, Italy",45.1667,9.7,58
322,2/14/20 10:00,7739.5,24.1,83,6.7,0,40.6,6.2,"Codogno, Italy",45.1667,9.7,58
323,2/14/20 11:00,7763.5,22.7,73.6,8.8,0,39.5,7.6,"Codogno, Italy",45.1667,9.7,58
324,2/14/20 12:00,7787.5,24,66.6,10.5,0,40,5.6,"Codogno, Italy",45.1667,9.7,58
325,2/14/20 13:00,7811.5,20.4,62.7,11.7,0,30.5,6.8,"Codogno, Italy",45.1667,9.7,58
326,2/14/20 14:00,7835.5,17.6,59.4,12.6,0,26.8,6.3,"Codogno, Italy",45.1667,9.7,58
327,2/14/20 15:00,7859.5,20.8,54.2,13.9,0,30.8,6.2,"Codogno, Italy",45.1667,9.7,58
328,2/14/20 16:00,7883.5,18.5,53.3,14,0,25,4.8,"Codogno, Italy",45.1667,9.7,58
329,2/14/20 17:00,7907.5,22.2,57.4,13.2,0,28.5,4.6,"Codogno, Italy",45.1667,9.7,58
330,2/14/20 18:00,7931.5,42.4,62.5,11.6,0,54.1,4.5,"Codogno, Italy",45.1667,9.7,58
331,2/14/20 19:00,7955.5,57.6,69.9,9.7,0,79.2,3.2,"Codogno, Italy",45.1667,9.7,58
332,2/14/20 20:00,7979.5,66.6,76.2,8.5,0,142.9,3.5,"Codogno, Italy",45.1667,9.7,58
333,2/14/20 21:00,8003.5,73.2,79,8.1,0,168.5,4.3,"Codogno, Italy",45.1667,9.7,58
334,2/14/20 22:00,8027.5,60.2,83.5,7.1,0,116.5,2.6,"Codogno, Italy",45.1667,9.7,58
335,2/14/20 23:00,8051.5,57.3,88.1,6.2,0,134.3,1.7,"Codogno, Italy",45.1667,9.7,58
336,2/15/20 0:00,8075.5,52.7,93.2,5,0,142.2,3.1,"Codogno, Italy",45.1667,9.7,58
337,2/15/20 1:00,8099.5,54.5,97.4,3.8,0,158.5,2.6,"Codogno, Italy",45.1667,9.7,58
338,2/15/20 2:00,8123.5,49.4,97.6,3.6,0,108.9,2.2,"Codogno, Italy",45.1667,9.7,58
339,2/15/20 3:00,8147.5,42.1,99.3,2.8,0,97.2,3.1,"Codogno, Italy",45.1667,9.7,58
340,2/15/20 4:00,8171.5,35.7,99.3,2.3,0,94,1.5,"Codogno, Italy",45.1667,9.7,58
341,2/15/20 5:00,8195.5,34.3,99.3,2,0,63.8,2.4,"Codogno, Italy",45.1667,9.7,58
342,2/15/20 6:00,8219.5,37,99.3,1.3,0,86.4,2.6,"Codogno, Italy",45.1667,9.7,58
343,2/15/20 7:00,8243.5,40.1,99.4,-0.2,0,146,2.1,"Codogno, Italy",45.1667,9.7,58
344,2/15/20 8:00,8267.5,45.4,99.4,0.9,0,179.8,2.5,"Codogno, Italy",45.1667,9.7,58
345,2/15/20 9:00,8291.5,42,99,2,0,159.3,1.4,"Codogno, Italy",45.1667,9.7,58
346,2/15/20 10:00,8315.5,46.2,93.1,5.6,0,138.6,1.4,"Codogno, Italy",45.1667,9.7,58
347,2/15/20 11:00,8339.5,53.4,84.8,8.3,0,140.2,2,"Codogno, Italy",45.1667,9.7,58
348,2/15/20 12:00,8363.5,44.5,80,9.9,0,98.2,4.3,"Codogno, Italy",45.1667,9.7,58
349,2/15/20 13:00,8387.5,35.7,71.1,11.8,0,74.9,3.7,"Codogno, Italy",45.1667,9.7,58
350,2/15/20 14:00,8411.5,31.9,63.5,13.1,0,55,1.6,"Codogno, Italy",45.1667,9.7,58
351,2/15/20 15:00,8435.5,27.2,58.6,13.6,0,43.3,2.1,"Codogno, Italy",45.1667,9.7,58
352,2/15/20 16:00,8459.5,28.9,57,13.9,0,43.9,2.5,"Codogno, Italy",45.1667,9.7,58
353,2/15/20 17:00,8483.5,36.5,56.7,13.4,0,55.9,2.1,"Codogno, Italy",45.1667,9.7,58
354,2/15/20 18:00,8507.5,65.8,64.7,11.7,0,126.3,1.8,"Codogno, Italy",45.1667,9.7,58
355,2/15/20 19:00,8531.5,89.4,71.7,10,0,258.7,1,"Codogno, Italy",45.1667,9.7,58
356,2/15/20 20:00,8555.5,96.9,78.7,8.6,0,294.8,1.9,"Codogno, Italy",45.1667,9.7,58
357,2/15/20 21:00,8579.5,71.6,86.5,7.3,0,155.4,1.6,"Codogno, Italy",45.1667,9.7,58
358,2/15/20 22:00,8603.5,71.1,91.2,6.2,0,-999,1.4,"Codogno, Italy",45.1667,9.7,58
359,2/15/20 23:00,8627.5,53.7,97.5,5,0,125.9,1.6,"Codogno, Italy",45.1667,9.7,58
360,2/16/20 0:00,8651.5,51.8,99.3,4.1,0,134.4,1.7,"Codogno, Italy",45.1667,9.7,58
361,2/16/20 1:00,8675.5,46.6,99.3,4.6,0,125.8,1.1,"Codogno, Italy",45.1667,9.7,58
362,2/16/20 2:00,8699.5,40.1,99.3,4.1,0,89.9,1.5,"Codogno, Italy",45.1667,9.7,58
363,2/16/20 3:00,8723.5,36.4,99.3,3.1,0,81.9,1.5,"Codogno, Italy",45.1667,9.7,58
364,2/16/20 4:00,8747.5,37.8,99.4,2.6,0,93.1,1.6,"Codogno, Italy",45.1667,9.7,58
365,2/16/20 5:00,8771.5,29.4,99.4,2.1,0,69.8,1.6,"Codogno, Italy",45.1667,9.7,58
366,2/16/20 6:00,8795.5,32.2,99.4,1.1,0,77.9,1.7,"Codogno, Italy",45.1667,9.7,58
367,2/16/20 7:00,8819.5,35.3,99.4,1.2,0,80.6,2.2,"Codogno, Italy",45.1667,9.7,58
368,2/16/20 8:00,8843.5,34.7,99.4,2,0,73.9,2.3,"Codogno, Italy",45.1667,9.7,58
369,2/16/20 9:00,8867.5,33.7,99.3,3.2,0,78.5,2.3,"Codogno, Italy",45.1667,9.7,58
370,2/16/20 10:00,8891.5,32.1,92.1,5.7,0,59.2,1.9,"Codogno, Italy",45.1667,9.7,58
371,2/16/20 11:00,8915.5,32.1,83.3,8.4,0,50.9,2.3,"Codogno, Italy",45.1667,9.7,58
372,2/16/20 12:00,8939.5,22.7,77.6,10.3,0,34.2,2.4,"Codogno, Italy",45.1667,9.7,58
373,2/16/20 13:00,8963.5,27.6,69.5,12.1,0,43.4,2.6,"Codogno, Italy",45.1667,9.7,58
374,2/16/20 14:00,8987.5,28.1,65.4,13,0,39.6,2.1,"Codogno, Italy",45.1667,9.7,58
375,2/16/20 15:00,9011.5,27.7,62.5,13.3,0,38,1.7,"Codogno, Italy",45.1667,9.7,58
376,2/16/20 16:00,9035.5,25.4,62.5,13.4,0,30.8,2.2,"Codogno, Italy",45.1667,9.7,58
377,2/16/20 17:00,9059.5,28,68,12.9,0,33.8,2,"Codogno, Italy",45.1667,9.7,58
378,2/16/20 18:00,9083.5,40,73.8,11.5,0,52,1.1,"Codogno, Italy",45.1667,9.7,58
379,2/16/20 19:00,9107.5,61.6,77,10.7,0,113.6,1.3,"Codogno, Italy",45.1667,9.7,58
380,2/16/20 20:00,9131.5,68.1,78.9,10.5,0,125.3,1.2,"Codogno, Italy",45.1667,9.7,58
381,2/16/20 21:00,9155.5,72.5,79.5,10.5,0,151.4,1.3,"Codogno, Italy",45.1667,9.7,58
382,2/16/20 22:00,9179.5,59.1,77.5,10.6,0,92.5,1.6,"Codogno, Italy",45.1667,9.7,58
383,2/16/20 23:00,9203.5,58.9,77.4,10.5,0,91.9,0.9,"Codogno, Italy",45.1667,9.7,58
384,2/17/20 0:00,9227.5,50.4,83.9,9.8,0,63.7,1,"Codogno, Italy",45.1667,9.7,58
385,2/17/20 1:00,9251.5,57.2,84,9.7,0,86.8,1.7,"Codogno, Italy",45.1667,9.7,58
386,2/17/20 2:00,9275.5,45.6,87.8,9.5,0,54.2,1.9,"Codogno, Italy",45.1667,9.7,58
387,2/17/20 3:00,9299.5,43.6,92,9.1,0,48.6,1.2,"Codogno, Italy",45.1667,9.7,58
388,2/17/20 4:00,9323.5,38.7,98.2,8.7,0,42.9,1.8,"Codogno, Italy",45.1667,9.7,58
389,2/17/20 5:00,9347.5,26.2,99.3,8.8,0,28.9,2.5,"Codogno, Italy",45.1667,9.7,58
390,2/17/20 6:00,9371.5,28.4,99.3,8.7,0,33.5,2.6,"Codogno, Italy",45.1667,9.7,58
391,2/17/20 7:00,9395.5,37,99.3,8.9,0,48.4,2.5,"Codogno, Italy",45.1667,9.7,58
392,2/17/20 8:00,9419.5,44.6,99.3,8.6,0,65.7,2,"Codogno, Italy",45.1667,9.7,58
393,2/17/20 9:00,9443.5,46.6,99.3,8.7,0,110.3,2.6,"Codogno, Italy",45.1667,9.7,58
394,2/17/20 10:00,9467.5,44.1,99.3,9.1,0,93.7,2.4,"Codogno, Italy",45.1667,9.7,58
395,2/17/20 11:00,9491.5,42.1,99.1,8.6,0,73.2,3.6,"Codogno, Italy",45.1667,9.7,58
396,2/17/20 12:00,9515.5,39.5,99,8.8,0,78.7,2.4,"Codogno, Italy",45.1667,9.7,58
397,2/17/20 13:00,9539.5,33.3,99.3,9.6,0,48.2,2.4,"Codogno, Italy",45.1667,9.7,58
398,2/17/20 14:00,9563.5,34.9,99.3,10.1,0,47.5,2.6,"Codogno, Italy",45.1667,9.7,58
399,2/17/20 15:00,9587.5,40,99.3,10.3,0,60.5,2.8,"Codogno, Italy",45.1667,9.7,58
400,2/17/20 16:00,9611.5,38.4,99.3,10.3,0,83.4,2.6,"Codogno, Italy",45.1667,9.7,58
401,2/17/20 17:00,9635.5,37.9,99.3,10.2,0,80.1,2.1,"Codogno, Italy",45.1667,9.7,58
402,2/17/20 18:00,9659.5,37.2,99.3,9.9,0,88.2,1.5,"Codogno, Italy",45.1667,9.7,58
403,2/17/20 19:00,9683.5,37.3,99.3,9.6,0,99.3,1.1,"Codogno, Italy",45.1667,9.7,58
404,2/17/20 20:00,9707.5,35.3,99.3,9.5,0,104.8,0.7,"Codogno, Italy",45.1667,9.7,58
405,2/17/20 21:00,9731.5,32.3,99.3,9.3,0,100.8,0.4,"Codogno, Italy",45.1667,9.7,58
406,2/17/20 22:00,9755.5,33.4,99.3,9.1,0,84.3,1.3,"Codogno, Italy",45.1667,9.7,58
407,2/17/20 23:00,9779.5,30.9,99.3,9,0,87.4,1.5,"Codogno, Italy",45.1667,9.7,58
408,2/18/20 0:00,9803.5,31.5,99.3,9.2,0,92.1,2,"Codogno, Italy",45.1667,9.7,58
409,2/18/20 1:00,9827.5,32.6,99.3,9.2,0.2,68.3,2.7,"Codogno, Italy",45.1667,9.7,58
410,2/18/20 2:00,9851.5,32,99.3,8.8,0.2,58.6,3.4,"Codogno, Italy",45.1667,9.7,58
411,2/18/20 3:00,9875.5,34.2,99.3,8.5,0,59.6,3.2,"Codogno, Italy",45.1667,9.7,58
412,2/18/20 4:00,9899.5,33.6,99.3,8.5,0,48.8,3.6,"Codogno, Italy",45.1667,9.7,58
413,2/18/20 5:00,9923.5,32.6,99.3,8.4,0,42.3,4.6,"Codogno, Italy",45.1667,9.7,58
414,2/18/20 6:00,9947.5,32.9,99.3,8.4,0,37.6,4.7,"Codogno, Italy",45.1667,9.7,58
415,2/18/20 7:00,9971.5,32.8,99.3,8.5,0,42.8,3.7,"Codogno, Italy",45.1667,9.7,58
416,2/18/20 8:00,9995.5,28,99.3,8.4,0,37.2,4.7,"Codogno, Italy",45.1667,9.7,58
417,2/18/20 9:00,10019.5,32.6,99.3,8.4,0,57.3,3.5,"Codogno, Italy",45.1667,9.7,58
418,2/18/20 10:00,10043.5,32.8,99.2,8.9,0,56.3,2.1,"Codogno, Italy",45.1667,9.7,58
419,2/18/20 11:00,10067.5,19.7,93,10,0,26.7,2.9,"Codogno, Italy",45.1667,9.7,58
420,2/18/20 12:00,10091.5,20.9,86.6,10.7,0,29.9,5.1,"Codogno, Italy",45.1667,9.7,58
421,2/18/20 13:00,10115.5,15.8,81,12,0,22.7,4.6,"Codogno, Italy",45.1667,9.7,58
422,2/18/20 14:00,10139.5,15,74.6,13,0,22.6,3.5,"Codogno, Italy",45.1667,9.7,58
423,2/18/20 15:00,10163.5,19.6,71.6,13.6,0,32.9,2.3,"Codogno, Italy",45.1667,9.7,58
424,2/18/20 16:00,10187.5,22.1,70.6,13.8,0,33.5,2,"Codogno, Italy",45.1667,9.7,58
425,2/18/20 17:00,10211.5,35.6,74.4,13.1,0,59.8,2.8,"Codogno, Italy",45.1667,9.7,58
426,2/18/20 18:00,10235.5,54.6,79.5,11.9,0,109.1,2.6,"Codogno, Italy",45.1667,9.7,58
427,2/18/20 19:00,10259.5,68,87.3,10.3,0,154.7,2.2,"Codogno, Italy",45.1667,9.7,58
428,2/18/20 20:00,10283.5,68.2,90.7,9.4,0,146.1,2,"Codogno, Italy",45.1667,9.7,58
429,2/18/20 21:00,10307.5,57.4,96.1,8.2,0,116.5,1.7,"Codogno, Italy",45.1667,9.7,58
430,2/18/20 22:00,10331.5,47.9,98.1,7.6,0,82.1,1.8,"Codogno, Italy",45.1667,9.7,58
431,2/18/20 23:00,10355.5,48.3,99.2,6.7,0,75.6,1.7,"Codogno, Italy",45.1667,9.7,58
432,2/19/20 0:00,10379.5,47.4,99.3,6.2,0,78.3,1.8,"Codogno, Italy",45.1667,9.7,58
433,2/19/20 1:00,10403.5,36.7,99.3,5,0,68.9,2.5,"Codogno, Italy",45.1667,9.7,58
434,2/19/20 2:00,10427.5,35.8,99.4,4,0,84.7,2.3,"Codogno, Italy",45.1667,9.7,58
435,2/19/20 3:00,10451.5,32.2,99.4,4.3,0,41.8,1.7,"Codogno, Italy",45.1667,9.7,58
436,2/19/20 4:00,10475.5,29.2,99.4,4.7,0,38.9,1.9,"Codogno, Italy",45.1667,9.7,58
437,2/19/20 5:00,10499.5,25.3,99.4,4.3,0,39.5,0.7,"Codogno, Italy",45.1667,9.7,58
438,2/19/20 6:00,10523.5,27.9,99.4,3.5,0,56.8,1.4,"Codogno, Italy",45.1667,9.7,58
439,2/19/20 7:00,10547.5,34.9,99.4,3.5,0,89.9,2.7,"Codogno, Italy",45.1667,9.7,58
440,2/19/20 8:00,10571.5,36.5,99.4,4.7,0,125.5,3.6,"Codogno, Italy",45.1667,9.7,58
441,2/19/20 9:00,10595.5,34.9,99.3,5.9,0,138.3,4.2,"Codogno, Italy",45.1667,9.7,58
442,2/19/20 10:00,10619.5,33.2,99.3,5.8,0,89,4.7,"Codogno, Italy",45.1667,9.7,58
443,2/19/20 11:00,10643.5,30.5,99,7.4,0,54.8,5.6,"Codogno, Italy",45.1667,9.7,58
444,2/19/20 12:00,10667.5,24.2,86.4,9.7,0,41.7,5.2,"Codogno, Italy",45.1667,9.7,58
445,2/19/20 13:00,10691.5,16.9,78.3,11.2,0,25.2,5.7,"Codogno, Italy",45.1667,9.7,58
446,2/19/20 14:00,10715.5,18,72,12,0,26.5,5.9,"Codogno, Italy",45.1667,9.7,58
447,2/19/20 15:00,10739.5,17.8,65.6,12.6,0,25.5,6.7,"Codogno, Italy",45.1667,9.7,58
448,2/19/20 16:00,10763.5,17.4,69.6,12.8,0,22.7,7.1,"Codogno, Italy",45.1667,9.7,58
449,2/19/20 17:00,10787.5,18.9,71.9,12.5,0,23.9,5.6,"Codogno, Italy",45.1667,9.7,58
450,2/19/20 18:00,10811.5,35.5,78.2,11.1,0,41.9,4.4,"Codogno, Italy",45.1667,9.7,58
451,2/19/20 19:00,10835.5,43.9,81.4,9.7,0,53.2,3.7,"Codogno, Italy",45.1667,9.7,58
452,2/19/20 20:00,10859.5,50.6,83.9,8.9,0,60.8,4.2,"Codogno, Italy",45.1667,9.7,58
453,2/19/20 21:00,10883.5,39.1,80.8,8.2,0,55.2,3.9,"Codogno, Italy",45.1667,9.7,58
454,2/19/20 22:00,10907.5,48.1,75.7,7.3,0,69.3,2.9,"Codogno, Italy",45.1667,9.7,58
455,2/19/20 23:00,10931.5,51.1,67.2,6.7,0,65.7,4.9,"Codogno, Italy",45.1667,9.7,58
456,2/20/20 0:00,10955.5,43.9,50.6,7.5,0,56.6,3.7,"Codogno, Italy",45.1667,9.7,58
457,2/20/20 1:00,10979.5,45.6,69.3,4.5,0,59.9,6.3,"Codogno, Italy",45.1667,9.7,58
458,2/20/20 2:00,11003.5,48.6,73.7,4,0,73.1,2.4,"Codogno, Italy",45.1667,9.7,58
459,2/20/20 3:00,11027.5,50.9,73.9,3.6,0,72,3.6,"Codogno, Italy",45.1667,9.7,58
460,2/20/20 4:00,11051.5,47.6,79.8,2.3,0,88.5,1.4,"Codogno, Italy",45.1667,9.7,58
461,2/20/20 5:00,11075.5,44.9,68.5,3.3,0,89.2,3.5,"Codogno, Italy",45.1667,9.7,58
462,2/20/20 6:00,11099.5,37.6,57.5,3.9,0,51.5,4.6,"Codogno, Italy",45.1667,9.7,58
463,2/20/20 7:00,11123.5,40.4,63.6,3.4,0,77,4.5,"Codogno, Italy",45.1667,9.7,58
464,2/20/20 8:00,11147.5,49.5,71.8,2.3,0,158.9,3.3,"Codogno, Italy",45.1667,9.7,58
465,2/20/20 9:00,11171.5,44.9,70.7,3.8,0,131.8,2.6,"Codogno, Italy",45.1667,9.7,58
466,2/20/20 10:00,11195.5,40.8,57.8,7.7,0,90.9,2.3,"Codogno, Italy",45.1667,9.7,58
467,2/20/20 11:00,11219.5,30.4,43.3,10,0,57.1,2.8,"Codogno, Italy",45.1667,9.7,58
468,2/20/20 12:00,11243.5,28.1,44.9,11.6,0,51.5,2.8,"Codogno, Italy",45.1667,9.7,58
